date,location,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,people_vaccinated,people_fully_vaccinated,population
2021-11-05,Argentina,5295260.0,1271.0,116083.0,28.0,116109.296,2545.355,0.0,0.0,45605823.0
2021-11-06,Argentina,5296188.0,928.0,116091.0,8.0,116129.644,2545.53,34927806.0,26476617.0,45605823.0
2021-11-07,Argentina,5296781.0,593.0,116104.0,13.0,116142.647,2545.815,35133377.0,26636903.0,45605823.0
2021-11-08,Argentina,5298069.0,1288.0,116143.0,39.0,116170.889,2546.67,35219132.0,26720260.0,45605823.0
2021-11-09,Argentina,5299418.0,1349.0,116165.0,22.0,116200.469,2547.153,35292610.0,26785893.0,45605823.0
2021-11-10,Argentina,5300985.0,1567.0,116184.0,19.0,116234.828,2547.569,35406164.0,26875476.0,45605823.0
2021-11-11,Argentina,5302445.0,1460.0,116209.0,25.0,116266.842,2548.118,35541742.0,26982182.0,45605823.0
2021-11-12,Argentina,5304059.0,1614.0,116222.0,13.0,116302.232,2548.403,35629676.0,27090784.0,45605823.0
2021-11-13,Argentina,5305151.0,1092.0,116228.0,6.0,116326.176,2548.534,35716404.0,27201986.0,45605823.0
2021-11-14,Argentina,5305742.0,591.0,116232.0,4.0,116339.135,2548.622,35801814.0,27340092.0,45605823.0
2021-11-15,Argentina,5307159.0,1417.0,116250.0,18.0,116370.206,2549.017,35816140.0,27479827.0,45605823.0
2021-11-16,Argentina,5308781.0,1622.0,116294.0,44.0,116405.771,2549.981,0.0,0.0,45605823.0
2021-11-17,Argentina,5310334.0,1553.0,116313.0,19.0,116439.824,2550.398,35938527.0,27854806.0,45605823.0
2021-11-18,Argentina,5312089.0,1755.0,116341.0,28.0,116478.306,2551.012,0.0,0.0,45605823.0
2021-11-19,Argentina,5313607.0,1518.0,116360.0,19.0,116511.591,2551.429,36062027.0,28269790.0,45605823.0
2021-11-20,Argentina,5314702.0,1095.0,116374.0,14.0,116535.601,2551.736,36105691.0,28379784.0,45605823.0
2021-11-21,Argentina,5315348.0,646.0,116377.0,3.0,116549.766,2551.801,36129442.0,28439413.0,45605823.0
2021-11-22,Argentina,5315989.0,641.0,116382.0,5.0,116563.821,2551.911,36161974.0,28505739.0,45605823.0
2021-11-23,Argentina,5317633.0,1644.0,116415.0,33.0,116599.869,2552.635,36229716.0,28645100.0,45605823.0
2021-11-24,Argentina,5319867.0,2234.0,116458.0,43.0,116648.854,2553.577,0.0,0.0,45605823.0
2021-11-25,Argentina,5322127.0,2260.0,116480.0,22.0,116698.409,2554.06,36389533.0,28990917.0,45605823.0
2021-11-26,Argentina,5324039.0,1912.0,116505.0,25.0,116740.334,2554.608,0.0,0.0,45605823.0
2021-11-27,Argentina,5325560.0,1521.0,116517.0,12.0,116773.685,2554.871,36491322.0,29236347.0,45605823.0
2021-11-28,Argentina,5326448.0,888.0,116529.0,12.0,116793.156,2555.134,36527835.0,29320900.0,45605823.0
2021-11-29,Argentina,5328416.0,1968.0,116554.0,25.0,116836.308,2555.682,36598131.0,29512760.0,45605823.0
2021-11-30,Argentina,5330748.0,2332.0,116589.0,35.0,116887.442,2556.45,36666900.0,29710785.0,45605823.0
2021-12-01,Argentina,5332629.0,1881.0,116597.0,8.0,116928.687,2556.625,36751699.0,29854090.0,45605823.0
2021-12-02,Argentina,5335310.0,2681.0,116617.0,20.0,116987.473,2557.064,36850139.0,30005276.0,45605823.0
2021-12-03,Argentina,5337692.0,2382.0,116639.0,22.0,117039.703,2557.546,36935562.0,30139250.0,45605823.0
2021-12-04,Argentina,5339382.0,1690.0,116643.0,4.0,117076.76,2557.634,36971042.0,30213089.0,45605823.0
2021-12-05,Argentina,5340676.0,1294.0,116646.0,3.0,117105.134,2557.7,36993929.0,30265301.0,45605823.0
2021-12-06,Argentina,5343153.0,2477.0,116680.0,34.0,117159.447,2558.445,0.0,0.0,45605823.0
2021-12-07,Argentina,5346242.0,3089.0,116703.0,23.0,117227.18,2558.95,37057428.0,30397618.0,45605823.0
2021-12-08,Argentina,5348123.0,1881.0,116708.0,5.0,117268.424,2559.059,37157341.0,30636165.0,45605823.0
2021-12-09,Argentina,5350867.0,2744.0,116719.0,11.0,117328.592,2559.3,0.0,0.0,45605823.0
2021-12-10,Argentina,5354440.0,3573.0,116748.0,29.0,117406.937,2559.936,37264342.0,30872617.0,45605823.0
2021-12-11,Argentina,5356885.0,2445.0,116760.0,12.0,117460.549,2560.199,37297036.0,30941717.0,45605823.0
2021-12-12,Argentina,5358455.0,1570.0,116771.0,11.0,117494.974,2560.441,37313458.0,30984117.0,45605823.0
2021-12-13,Argentina,5361967.0,3512.0,116792.0,21.0,117571.982,2560.901,37364854.0,31094824.0,45605823.0
2021-12-14,Argentina,5366522.0,4555.0,116826.0,34.0,117671.86,2561.647,37427729.0,31229706.0,45605823.0
2021-12-15,Argentina,5371341.0,4819.0,116857.0,31.0,117777.526,2562.326,37483922.0,31356341.0,45605823.0
2021-12-16,Argentina,5376642.0,5301.0,116874.0,17.0,117893.761,2562.699,37533923.0,31458855.0,45605823.0
2021-12-17,Argentina,5382290.0,5648.0,116892.0,18.0,118017.605,2563.094,37580758.0,31553532.0,45605823.0
2021-12-18,Argentina,5386453.0,4163.0,116899.0,7.0,118108.887,2563.247,37606502.0,31615122.0,45605823.0
2021-12-19,Argentina,5389707.0,3254.0,116903.0,4.0,118180.238,2563.335,37621512.0,31652243.0,45605823.0
2021-12-20,Argentina,5395044.0,5337.0,116930.0,27.0,118297.262,2563.927,37668062.0,31747174.0,45605823.0
2021-12-21,Argentina,5404380.0,9336.0,116953.0,23.0,118501.973,2564.431,0.0,0.0,45605823.0
2021-12-22,Argentina,5415501.0,11121.0,116964.0,11.0,118745.823,2564.672,37730569.0,31871460.0,45605823.0
2021-12-23,Argentina,5428957.0,13456.0,116979.0,15.0,119040.873,2565.001,37803393.0,31991435.0,45605823.0
2021-12-24,Argentina,5445236.0,16279.0,117008.0,29.0,119397.823,2565.637,37853815.0,32127790.0,45605823.0
2021-12-25,Argentina,5452419.0,7183.0,117020.0,12.0,119555.325,2565.9,0.0,0.0,45605823.0
2021-12-26,Argentina,5460042.0,7623.0,117035.0,15.0,119722.475,2566.229,37856169.0,32130577.0,45605823.0
2021-12-27,Argentina,5480305.0,20263.0,117066.0,31.0,120166.782,2566.909,37870906.0,32154334.0,45605823.0
2021-12-28,Argentina,5514207.0,33902.0,117085.0,19.0,120910.152,2567.326,38036381.0,32414222.0,45605823.0
2021-12-29,Argentina,5556239.0,42032.0,117111.0,26.0,121831.789,2567.896,0.0,0.0,45605823.0
2021-12-30,Argentina,5606745.0,50506.0,117146.0,35.0,122939.235,2568.663,38189134.0,32638229.0,45605823.0
2021-12-31,Argentina,5654408.0,47663.0,117169.0,23.0,123984.343,2569.168,38198270.0,32656474.0,45605823.0
2022-01-01,Argentina,5674428.0,20020.0,117181.0,12.0,124423.322,2569.431,38200181.0,32659545.0,45605823.0
2022-01-02,Argentina,5694930.0,20502.0,117204.0,23.0,124872.87,2569.935,38214609.0,32680984.0,45605823.0
2022-01-03,Argentina,5739326.0,44396.0,117245.0,41.0,125846.342,2570.834,0.0,0.0,45605823.0
2022-01-04,Argentina,5820536.0,81210.0,117294.0,49.0,127627.036,2571.908,38343044.0,32878358.0,45605823.0
2022-01-05,Argentina,5915695.0,95159.0,117346.0,52.0,129713.589,2573.049,0.0,0.0,45605823.0
2022-01-06,Argentina,6025303.0,109608.0,117386.0,40.0,132116.967,2573.926,38498937.0,33090687.0,45605823.0
2022-01-07,Argentina,6135836.0,110533.0,117428.0,42.0,134540.627,2574.847,0.0,0.0,45605823.0
2022-01-08,Argentina,6237525.0,101689.0,117465.0,37.0,136770.364,2575.658,38618880.0,33251574.0,45605823.0
2022-01-09,Argentina,6310844.0,73319.0,117492.0,27.0,138378.031,2576.25,38643318.0,33288502.0,45605823.0
2022-01-10,Argentina,6399196.0,88352.0,117543.0,51.0,140315.328,2577.368,38707135.0,33372397.0,45605823.0
2022-01-11,Argentina,6533635.0,134439.0,117595.0,52.0,143263.175,2578.508,38777320.0,33460420.0,45605823.0
2022-01-12,Argentina,6664717.0,131082.0,117670.0,75.0,146137.413,2580.153,38844737.0,33551417.0,45605823.0
2022-01-13,Argentina,6793119.0,128402.0,117808.0,138.0,148952.887,2583.179,38903180.0,33635520.0,45605823.0
2022-01-14,Argentina,6932972.0,139853.0,117901.0,93.0,152019.447,2585.218,38960914.0,33714512.0,45605823.0
2022-01-15,Argentina,7029624.0,96652.0,117989.0,88.0,154138.738,2587.148,38988156.0,33756176.0,45605823.0
2022-01-16,Argentina,7094865.0,65241.0,118040.0,51.0,155569.279,2588.266,39005575.0,33781649.0,45605823.0
2022-01-17,Argentina,7197323.0,102458.0,118231.0,191.0,157815.878,2592.454,0.0,0.0,45605823.0
2022-01-18,Argentina,7318305.0,120982.0,118420.0,189.0,160468.653,2596.598,39063511.0,33871455.0,45605823.0
2022-01-19,Argentina,7446626.0,128321.0,118628.0,208.0,163282.351,2601.159,39117750.0,33953200.0,45605823.0
2022-01-20,Argentina,7576335.0,129709.0,118809.0,181.0,166126.483,2605.128,39229725.0,34127363.0,45605823.0
2022-01-21,Argentina,7694506.0,118171.0,118969.0,160.0,168717.622,2608.636,39280883.0,34200959.0,45605823.0
2022-01-22,Argentina,7792652.0,98146.0,119103.0,134.0,170869.672,2611.574,39307786.0,34235912.0,45605823.0
2022-01-23,Argentina,7862536.0,69884.0,119168.0,65.0,172402.02,2613.0,39321192.0,34257518.0,45605823.0
2022-01-24,Argentina,7940657.0,78121.0,119444.0,276.0,174114.981,2619.052,0.0,0.0,45605823.0
2022-01-25,Argentina,8041520.0,100863.0,119703.0,259.0,176326.606,2624.731,39445508.0,34414875.0,45605823.0
2022-01-26,Argentina,8130023.0,88503.0,120019.0,316.0,178267.214,2631.66,0.0,0.0,45605823.0
2022-01-27,Argentina,8207752.0,77729.0,120352.0,333.0,179971.58,2638.961,39494515.0,34497467.0,45605823.0
2022-01-28,Argentina,8271636.0,63884.0,120657.0,305.0,181372.366,2645.649,39543211.0,34580056.0,45605823.0
2022-01-29,Argentina,8313614.0,41978.0,120836.0,179.0,182292.818,2649.574,39586367.0,34652659.0,45605823.0
2022-01-30,Argentina,8335184.0,21570.0,120988.0,152.0,182765.784,2652.907,39618863.0,34708999.0,45605823.0
2022-01-31,Argentina,8378656.0,43472.0,121273.0,285.0,183718.996,2659.156,39663948.0,34788229.0,45605823.0
2022-02-01,Argentina,8427778.0,49122.0,121513.0,240.0,184796.095,2664.419,39707516.0,34862777.0,45605823.0
2022-02-02,Argentina,8472848.0,45070.0,121834.0,321.0,185784.346,2671.457,39750458.0,34928254.0,45605823.0
2022-02-03,Argentina,8515285.0,42437.0,122152.0,318.0,186714.863,2678.43,39788166.0,34995196.0,45605823.0
2022-02-04,Argentina,8555379.0,40094.0,122439.0,287.0,187594.005,2684.723,39818988.0,35053130.0,45605823.0
2022-02-05,Argentina,8577215.0,21836.0,122584.0,145.0,188072.804,2687.902,39829143.0,35072121.0,45605823.0
2022-02-06,Argentina,8589879.0,12664.0,122684.0,100.0,188350.488,2690.095,0.0,0.0,45605823.0
2022-02-07,Argentina,8615285.0,25406.0,122943.0,259.0,188907.566,2695.774,39836950.0,35085035.0,45605823.0
2022-02-08,Argentina,8648075.0,32790.0,123227.0,284.0,189626.553,2702.001,39876612.0,35155691.0,45605823.0
2022-02-09,Argentina,8675327.0,27252.0,123444.0,217.0,190224.108,2706.76,39914847.0,35227886.0,45605823.0
2022-02-10,Argentina,8700437.0,25110.0,123707.0,263.0,190774.696,2712.526,39955527.0,35301447.0,45605823.0
2022-02-11,Argentina,8716940.0,16503.0,123859.0,152.0,191136.557,2715.859,39991849.0,35370517.0,45605823.0
2022-02-12,Argentina,8728262.0,11322.0,123987.0,128.0,191384.815,2718.666,40021069.0,35425902.0,45605823.0
2022-02-13,Argentina,8734551.0,6289.0,124081.0,94.0,191522.714,2720.727,40035865.0,35456046.0,45605823.0
2022-02-14,Argentina,8747601.0,13050.0,124349.0,268.0,191808.862,2726.604,40045405.0,35474267.0,45605823.0
2022-02-15,Argentina,8766174.0,18573.0,124585.0,236.0,192216.112,2731.778,40072715.0,35528853.0,45605823.0
2022-02-16,Argentina,8783208.0,17034.0,124765.0,180.0,192589.617,2735.725,40100846.0,35584341.0,45605823.0
2022-02-17,Argentina,8799858.0,16650.0,124924.0,159.0,192954.702,2739.212,40130168.0,35640023.0,45605823.0
2022-02-18,Argentina,8815247.0,15389.0,125062.0,138.0,193292.137,2742.238,40186730.0,35751926.0,45605823.0
2022-02-19,Argentina,8823054.0,7807.0,125185.0,123.0,193463.322,2744.935,40197226.0,35774080.0,45605823.0
2022-02-20,Argentina,8827504.0,4450.0,125278.0,93.0,193560.897,2746.974,0.0,0.0,45605823.0
2022-02-21,Argentina,8838674.0,11170.0,125451.0,173.0,193805.822,2750.767,40202768.0,35786627.0,45605823.0
2022-02-22,Argentina,8855624.0,16950.0,125618.0,167.0,194177.485,2754.429,40228537.0,35838887.0,45605823.0
2022-02-23,Argentina,8868188.0,12564.0,125775.0,157.0,194452.976,2757.872,40257820.0,35897134.0,45605823.0
2022-02-24,Argentina,8878486.0,10298.0,125872.0,97.0,194678.78,2759.998,40283881.0,35949655.0,45605823.0
2022-02-25,Argentina,8887973.0,9487.0,125958.0,86.0,194886.802,2761.884,40306212.0,35993340.0,45605823.0
2022-02-26,Argentina,8893568.0,5595.0,126048.0,90.0,195009.484,2763.858,40332563.0,36048790.0,45605823.0
2022-02-27,Argentina,8897178.0,3610.0,126120.0,72.0,195088.64,2765.436,40341092.0,36069664.0,45605823.0
2022-02-28,Argentina,8900656.0,3478.0,126152.0,32.0,195164.903,2766.138,40345388.0,36079836.0,45605823.0
2022-03-01,Argentina,8904176.0,3520.0,126257.0,105.0,195242.086,2768.44,40351377.0,36093384.0,45605823.0
2022-03-02,Argentina,8912317.0,8141.0,126390.0,133.0,195420.594,2771.357,40373323.0,36139229.0,45605823.0
2022-03-03,Argentina,8921536.0,9219.0,126531.0,141.0,195622.739,2774.448,40388341.0,36172802.0,45605823.0
2022-03-04,Argentina,8929898.0,8362.0,126624.0,93.0,195806.093,2776.488,40403441.0,36206509.0,45605823.0
2022-03-05,Argentina,8934328.0,4430.0,126708.0,84.0,195903.229,2778.329,0.0,0.0,45605823.0
2020-02-03,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-04,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-05,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-06,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-07,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-08,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-09,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-10,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-11,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-12,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-13,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-14,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-15,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-16,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-17,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-18,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-19,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-20,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-21,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-22,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-23,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-24,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-25,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-26,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-27,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-28,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-02-29,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0
2020-03-01,Armenia,1.0,1.0,0.0,0.0,0.337,0.0,0.0,0.0,2968128.0
2020-03-02,Armenia,1.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,2968128.0
2020-03-03,Armenia,1.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,2968128.0
2020-03-04,Armenia,1.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,2968128.0
2020-03-05,Armenia,1.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,2968128.0
2020-03-06,Armenia,1.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,2968128.0
2020-03-07,Armenia,1.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,2968128.0
2020-03-08,Armenia,1.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,2968128.0
2020-03-09,Armenia,1.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,2968128.0
2020-03-10,Armenia,1.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,2968128.0
2020-03-11,Armenia,1.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,2968128.0
2020-03-12,Armenia,4.0,3.0,0.0,0.0,1.348,0.0,0.0,0.0,2968128.0
2020-03-13,Armenia,8.0,4.0,0.0,0.0,2.695,0.0,0.0,0.0,2968128.0
2020-03-14,Armenia,18.0,10.0,0.0,0.0,6.064,0.0,0.0,0.0,2968128.0
2020-03-15,Armenia,26.0,8.0,0.0,0.0,8.76,0.0,0.0,0.0,2968128.0
2020-03-16,Armenia,52.0,26.0,0.0,0.0,17.519,0.0,0.0,0.0,2968128.0
2020-03-17,Armenia,78.0,26.0,0.0,0.0,26.279,0.0,0.0,0.0,2968128.0
2020-03-18,Armenia,84.0,6.0,0.0,0.0,28.301,0.0,0.0,0.0,2968128.0
2020-03-19,Armenia,115.0,31.0,0.0,0.0,38.745,0.0,0.0,0.0,2968128.0
2020-03-20,Armenia,136.0,21.0,0.0,0.0,45.82,0.0,0.0,0.0,2968128.0
2020-03-21,Armenia,160.0,24.0,0.0,0.0,53.906,0.0,0.0,0.0,2968128.0
2020-03-22,Armenia,194.0,34.0,0.0,0.0,65.361,0.0,0.0,0.0,2968128.0
2020-03-23,Armenia,235.0,41.0,0.0,0.0,79.174,0.0,0.0,0.0,2968128.0
2020-03-24,Armenia,249.0,14.0,0.0,0.0,83.891,0.0,0.0,0.0,2968128.0
2020-03-25,Armenia,265.0,16.0,0.0,0.0,89.282,0.0,0.0,0.0,2968128.0
2020-03-26,Armenia,290.0,25.0,1.0,1.0,97.705,0.337,0.0,0.0,2968128.0
2020-03-27,Armenia,329.0,39.0,1.0,0.0,110.844,0.337,0.0,0.0,2968128.0
2020-03-28,Armenia,407.0,78.0,1.0,0.0,137.123,0.337,0.0,0.0,2968128.0
2020-03-29,Armenia,424.0,17.0,3.0,2.0,142.851,1.011,0.0,0.0,2968128.0
2020-03-30,Armenia,482.0,58.0,3.0,0.0,162.392,1.011,0.0,0.0,2968128.0
2020-03-31,Armenia,532.0,50.0,3.0,0.0,179.238,1.011,0.0,0.0,2968128.0
2020-04-01,Armenia,571.0,39.0,4.0,1.0,192.377,1.348,0.0,0.0,2968128.0
2020-04-02,Armenia,663.0,92.0,7.0,3.0,223.373,2.358,0.0,0.0,2968128.0
2020-04-03,Armenia,736.0,73.0,7.0,0.0,247.968,2.358,0.0,0.0,2968128.0
2020-04-04,Armenia,770.0,34.0,7.0,0.0,259.423,2.358,0.0,0.0,2968128.0
2020-04-05,Armenia,822.0,52.0,7.0,0.0,276.942,2.358,0.0,0.0,2968128.0
2020-04-06,Armenia,833.0,11.0,8.0,1.0,280.648,2.695,0.0,0.0,2968128.0
2020-04-07,Armenia,853.0,20.0,8.0,0.0,287.387,2.695,0.0,0.0,2968128.0
2020-04-08,Armenia,881.0,28.0,9.0,1.0,296.82,3.032,0.0,0.0,2968128.0
2020-04-09,Armenia,921.0,40.0,10.0,1.0,310.297,3.369,0.0,0.0,2968128.0
2020-04-10,Armenia,937.0,16.0,12.0,2.0,315.687,4.043,0.0,0.0,2968128.0
2020-04-11,Armenia,967.0,30.0,13.0,1.0,325.795,4.38,0.0,0.0,2968128.0
2020-04-12,Armenia,1013.0,46.0,13.0,0.0,341.293,4.38,0.0,0.0,2968128.0
2020-04-13,Armenia,1039.0,26.0,14.0,1.0,350.052,4.717,0.0,0.0,2968128.0
2020-04-14,Armenia,1067.0,28.0,16.0,2.0,359.486,5.391,0.0,0.0,2968128.0
2020-04-15,Armenia,1111.0,44.0,17.0,1.0,374.31,5.728,0.0,0.0,2968128.0
2020-04-16,Armenia,1159.0,48.0,18.0,1.0,390.482,6.064,0.0,0.0,2968128.0
2020-04-17,Armenia,1201.0,42.0,19.0,1.0,404.632,6.401,0.0,0.0,2968128.0
2020-04-18,Armenia,1248.0,47.0,20.0,1.0,420.467,6.738,0.0,0.0,2968128.0
2020-04-19,Armenia,1291.0,43.0,20.0,0.0,434.954,6.738,0.0,0.0,2968128.0
2020-04-20,Armenia,1339.0,48.0,22.0,2.0,451.126,7.412,0.0,0.0,2968128.0
2020-04-21,Armenia,1401.0,62.0,24.0,2.0,472.015,8.086,0.0,0.0,2968128.0
2020-04-22,Armenia,1473.0,72.0,24.0,0.0,496.272,8.086,0.0,0.0,2968128.0
2020-04-23,Armenia,1523.0,50.0,24.0,0.0,513.118,8.086,0.0,0.0,2968128.0
2020-04-24,Armenia,1596.0,73.0,27.0,3.0,537.713,9.097,0.0,0.0,2968128.0
2020-04-25,Armenia,1677.0,81.0,28.0,1.0,565.003,9.434,0.0,0.0,2968128.0
2020-04-26,Armenia,1746.0,69.0,28.0,0.0,588.25,9.434,0.0,0.0,2968128.0
2020-04-27,Armenia,1808.0,62.0,29.0,1.0,609.138,9.77,0.0,0.0,2968128.0
2020-04-28,Armenia,1867.0,59.0,30.0,1.0,629.016,10.107,0.0,0.0,2968128.0
2020-04-29,Armenia,1932.0,65.0,30.0,0.0,650.915,10.107,0.0,0.0,2968128.0
2020-04-30,Armenia,2066.0,134.0,32.0,2.0,696.062,10.781,0.0,0.0,2968128.0
2020-05-01,Armenia,2148.0,82.0,33.0,1.0,723.688,11.118,0.0,0.0,2968128.0
2020-05-02,Armenia,2273.0,125.0,33.0,0.0,765.803,11.118,0.0,0.0,2968128.0
2020-05-03,Armenia,2386.0,113.0,35.0,2.0,803.874,11.792,0.0,0.0,2968128.0
2020-05-04,Armenia,2507.0,121.0,39.0,4.0,844.64,13.14,0.0,0.0,2968128.0
2020-05-05,Armenia,2619.0,112.0,40.0,1.0,882.374,13.477,0.0,0.0,2968128.0
2020-05-06,Armenia,2782.0,163.0,40.0,0.0,937.291,13.477,0.0,0.0,2968128.0
2020-05-07,Armenia,2884.0,102.0,42.0,2.0,971.656,14.15,0.0,0.0,2968128.0
2020-05-08,Armenia,3029.0,145.0,43.0,1.0,1020.509,14.487,0.0,0.0,2968128.0
2020-05-09,Armenia,3175.0,146.0,44.0,1.0,1069.698,14.824,0.0,0.0,2968128.0
2020-05-10,Armenia,3313.0,138.0,45.0,1.0,1116.192,15.161,0.0,0.0,2968128.0
2020-05-11,Armenia,3392.0,79.0,46.0,1.0,1142.808,15.498,0.0,0.0,2968128.0
2020-05-12,Armenia,3538.0,146.0,47.0,1.0,1191.997,15.835,0.0,0.0,2968128.0
2020-05-13,Armenia,3718.0,180.0,48.0,1.0,1252.641,16.172,0.0,0.0,2968128.0
2020-05-14,Armenia,3860.0,142.0,49.0,1.0,1300.483,16.509,0.0,0.0,2968128.0
2020-05-15,Armenia,4044.0,184.0,52.0,3.0,1362.475,17.519,0.0,0.0,2968128.0
2020-05-16,Armenia,4283.0,239.0,55.0,3.0,1442.997,18.53,0.0,0.0,2968128.0
2020-05-17,Armenia,4472.0,189.0,60.0,5.0,1506.674,20.215,0.0,0.0,2968128.0
2020-05-18,Armenia,4823.0,351.0,61.0,1.0,1624.93,20.552,0.0,0.0,2968128.0
2020-05-19,Armenia,5041.0,218.0,64.0,3.0,1698.377,21.562,0.0,0.0,2968128.0
2020-05-20,Armenia,5271.0,230.0,67.0,3.0,1775.867,22.573,0.0,0.0,2968128.0
2020-05-21,Armenia,5606.0,335.0,70.0,3.0,1888.733,23.584,0.0,0.0,2968128.0
2020-05-22,Armenia,5928.0,322.0,74.0,4.0,1997.218,24.932,0.0,0.0,2968128.0
2020-05-23,Armenia,6302.0,374.0,77.0,3.0,2123.224,25.942,0.0,0.0,2968128.0
2020-05-24,Armenia,6661.0,359.0,81.0,4.0,2244.175,27.29,0.0,0.0,2968128.0
2020-05-25,Armenia,7113.0,452.0,87.0,6.0,2396.46,29.311,0.0,0.0,2968128.0
2020-05-26,Armenia,7402.0,289.0,91.0,4.0,2493.828,30.659,0.0,0.0,2968128.0
2020-05-27,Armenia,7774.0,372.0,98.0,7.0,2619.159,33.017,0.0,0.0,2968128.0
2020-05-28,Armenia,8216.0,442.0,113.0,15.0,2768.075,38.071,0.0,0.0,2968128.0
2020-05-29,Armenia,8676.0,460.0,120.0,7.0,2923.055,40.43,0.0,0.0,2968128.0
2020-05-30,Armenia,8927.0,251.0,127.0,7.0,3007.62,42.788,0.0,0.0,2968128.0
2020-05-31,Armenia,9282.0,355.0,131.0,4.0,3127.224,44.136,0.0,0.0,2968128.0
2020-06-01,Armenia,9492.0,210.0,139.0,8.0,3197.975,46.831,0.0,0.0,2968128.0
2020-06-02,Armenia,10009.0,517.0,158.0,19.0,3372.159,53.232,0.0,0.0,2968128.0
2020-06-03,Armenia,10524.0,515.0,170.0,12.0,3545.669,57.275,0.0,0.0,2968128.0
2020-06-04,Armenia,11221.0,697.0,176.0,6.0,3780.497,59.297,0.0,0.0,2968128.0
2020-06-05,Armenia,11817.0,596.0,183.0,7.0,3981.297,61.655,0.0,0.0,2968128.0
2020-06-06,Armenia,12364.0,547.0,190.0,7.0,4165.589,64.013,0.0,0.0,2968128.0
2020-06-07,Armenia,13130.0,766.0,200.0,10.0,4423.664,67.383,0.0,0.0,2968128.0
2020-06-08,Armenia,13325.0,195.0,211.0,11.0,4489.362,71.089,0.0,0.0,2968128.0
2020-06-09,Armenia,13675.0,350.0,217.0,6.0,4607.281,73.11,0.0,0.0,2968128.0
2020-06-10,Armenia,14103.0,428.0,227.0,10.0,4751.48,76.479,0.0,0.0,2968128.0
2020-06-11,Armenia,14669.0,566.0,245.0,18.0,4942.172,82.544,0.0,0.0,2968128.0
2020-06-12,Armenia,15281.0,612.0,258.0,13.0,5148.363,86.923,0.0,0.0,2968128.0
2020-06-13,Armenia,16004.0,723.0,264.0,6.0,5391.951,88.945,0.0,0.0,2968128.0
2020-06-14,Armenia,16667.0,663.0,269.0,5.0,5615.324,90.63,0.0,0.0,2968128.0
